id,eng,afr,zul,xho,ssw,nbl,nso,tsn,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
oertb_data_3169,business firm,sakefirma,ifemu yebhizinisi,umzimveliso weshishini,ifemu yelibhizimisi,ifemu yebhizinisi,feme ya kgwebo,feme ya kgwebo,feme ya kgwebo,feme ya Vhubindudzi,feme ya bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3170,business unionism,sakevakbondwese,ubunyonyana bebhizinisi,umbutho wabasebenzi beshishini,kuhlangana kwelibhizimisi,ikambisolawulo yenyonyana yamabhizinisi,mokgatlo wa bašomi wa kgwebo,boyunione jwa dikgwebo,mokgatlo wa basebetsi kgwebong,mbumbano ya Vhubindudzi,nhlangano wa vatirhi eka bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3171,buy,koop,ukuthenga,ukuthenga,tsenga,thenga,reka,reka,reka,renga,xava,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3172,capital,kapitaal,impahla yokukhiqiza,inkunzi/ Intloko,imalisicalo,ipahla yokukhiqiza,kapitlele,letlotlo,tjhelete / Kapitale,khephithaḽa,ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3173,capital account,kapitaalrekening,i-akhawunti yempahla yokukhiqiza,i-akhawunti yenkunzi,i-akhawunti yemalisicalo,i-akhawundi yepahla yokukhiqiza,akhaonte ya letlotlo,akhaonto ya letlotlo,akhaonto ya kapitale,akhaunthu ya khephithaḽa,nkota ya ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3174,capital account deficit,kapitaalrekeningtekort,idefisithi e-akhawuntini yemali yokuqhuba ibhizinisi,intsilelo kwiakhawunti yenkunzi,idifisithi ye-akhawunti yemalisicalo,idifisithi ku-akhawundi yemali yokuraga ibhizinisi,tlhaelelo ya akhaonte ya letlotlo,ditlhaelo mo akhaontong ya letlotlo,kgaello ya akhaonto ya kapitale,ṱhahelelo kha akhauthu ya khephithaḽa,nkayivelo wa nkota ya ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3175,capital account of the balance of payments,kapitaalrekening van die betalingsbalans,i-akhawunti yempahla yokukhiqiza yebhalansi yokukhuokhelana kwamazwe,iakhawunti eyintloko yebhalansi yeentlawulo,i-akhawunti yemalisicalo yebhalansi yekukhokha,i-akhawundi yepahla yokukhiqiza yebhalansi yokubhadalana kweenarha,akhaonte ya letlotlo ya balanse ya ditefelo,akhaonto ya letlotlo ya balanse ya dituelo,akhaonto ya kapitale ya masalla a ditefello,akhaunthu ya khephithaḽa ya u bva na u dzhena ha ndaka,nkota ya ntsengo ya nsalo wa tihakelo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3176,capital consumption,kapitaalverbruik,ukusetshenziswa kwempahla yokukhiqiza,ukusetyenziswa kwenkunzi,kusetjentiswa kwemphahla yekukhicita,ukusetjenziswa kwemali yokukhiqiza,tšhomišo ya kapitlele,tiriso ya letlotlo,tshebediso ya kapitale,khephitala ya tshumiso,ntirhiso wa ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3177,capital flight,kapitaalvlug,ukubaleka kwempahla yokukhiqiza,uphapho lwenkunzi,kuhamba kwemphahla yekukhicita,ukubaleka kwemali yokukhiqiza,tšhabišo ya kapitlele,sefofane sa letlotlo,ho falla ha kapitale,u vhulunga khephithaḽa kha maṅwe mashango,ndzhurhiso wa ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3178,capital goods,kapitaalgoedere,izimpahla zomkhiqizo,iimpahla eziyinkunzu,imphahla leyimalisicalo,iimpahla zomkhiqizo,dithoto tša kapitlele,letlotlo la dithoto,thepa ya kapitale,zwishumiswa zwa vhubveledzi,nhundzu ya ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3179,capital stock,kapitaalvoorraad,isitokwe sezimpahla zokukhiqiza,isitokhwe esiyinkunzi,sitoko lesiyimalisicalo,isitoko seempahla zokukhiqiza,thoto ya kapitlele,letlotlo la loruo,thepa e rekiswang ya kapitale,ndeme ya khephithaḽa,xitoko xa ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3180,capital-intensive commodity,kapitaalintensiewe kommoditeit,umkhiqizo odla kakhulu impahla yokukhiqiza,impahla yorhwebo egxininisa kwinkunzi,umkhicito lodla kakhulu imphahla yekukhicita,umkhiqizo odla khulu ipahla yokukhiqiza,tekanyo ya letlotlo la bašomi,kabo ya letlotlo -bodiri,seabo sa kapitale le basebetsi,"khephithaḽa u ya nga mushumi,",ndzinganano wa vatirhi na ntsengo,,,,,,,,,,,,,,,,,,,K/L,,,
oertb_data_3181,capitalism,kapitalisme,uhlelo lomnotho wabazimele,inkqubo yelizwe elawulwa yimali,luhlelo lwekuba ngumniyo wangasese,ikhephithalizimu,thoto ya letlotlo le lentšu,sediriswa sa letlotlo legolo,sehlahiswa sa kapitale e ngata,zwibveledzwa zwine zwa ṱoḓa khephithaḽa nnzhi,xixavisiwa xa ntsengo wukulu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3182,capital-labour ratio,kapitaal-arbeid-verhouding,izinga lempahla yokukhiqiza yabasebenzi,ulwalamano lwenkunzi nabasebenzi,ireshiyo yemalisicalo yetisebenti,izinga lepahla yokukhiqiza yeensebenzi,bokapitale,sekapitalisi,bokapitale,maitele a vhukhephithaḽa /Vhukhephithalizimu,vukhapitalisi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3183,capital-saving technological advance,kapitaalbesparende tegnologiese vooruitgang,intuthuko yobuchwepheshe eyonga impahla yokukhiqiza,impucuko yobuchwepheshe elondoloza inkunzi,intfutfuko yebuchwepheshe leyonga imphahla yekukhicita,ituthuko yobucwephetjhe eyonga ipahla yokukhiqiza,tšwelopele ya theknolotši ya poloko ya kapitlele,setegeniki sa maemo a kwa godimo sa go boloka letlotlo,tswelopele ya theknoloji e baballang kapitale,thekhinolodzhi ya tshizwinozwino ine ya shumiswa u bveledza zwithu,nhluvuko wa thekinoloji lowu hlayisaka ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3184,capital-using technological advance,kapitaalgebruikende tegnologiese vooruitgang,intuthuko yobuchwepheshe esebenzisa kakhulu impahla yokukhiqiza,impucuko yobuchwepheshe esebenzisa inkunzi,intfutfuko yebuchwepheshe lesebentisa kakhulu imphahla yekukhicita,ituthuko yobucwephetjhe esebenzisa khulu ipahla yokukhiqizaq,tšwelopele ya teknolotši ya tšhomišo ya letlotlo,setegeniki sa maemo a kwa godimo sa go dirisa letlotlo,tswelopele ya theknoloji e sebedisang kapitale,thekhinolodzhi ya tshizwinozwino ine ya shumiswa u bveledza zwithu,nhluvuko wa thekinoloji lowu tirhisaka ntsengo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3185,cardinal utility,meetbare nuttigheid,isilinganiso ngokweyunithi,uncedo lokuqala,silinganiso ngekweyunithi,ikhadinali yuthilithi,kholo ye kgolo,sediriswatekanyetso,tshebediso e ikgethileng,u eḽa u swikelela ṱhoḓea,ntirhiso wa tinomboro,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3186,cartel,kartel,i-cartel,iqumrhu elilawula inkqubo yokurhweba,sivumelwano sebetimboni,i-cartel,sehlopha sa dikhamphani tša go fapana,tumelano,tumellano ya 'cartel',thendelano ya tshiofisi,khatele,,,,,,,i-cartel,,,,,,,,,,,,,,,
oertb_data_3187,causation,oorsaaklikheid,isisusa,unobangela,,,tirišo,botlhodi,sesosa sa tlhahiso,u bveledzwa ha tshithu,xivangelo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3188,cease-and-desist order,staak-en-weerhoudingsbevel,umyalo wokukuyekisa,umyalelo wokuphelisa nokuyeka ngokusesikweni,,,taelo ya go emiša le go se sa tšwela pele ka morero,taelo ya go emisa go dira,taelo ya thibelo,ndaela ya u litshisa,xileriso xo yimisa no tshikisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3189,ceiling price,plafonpryse,intengo kahulumeni engenakweqiwa,elona xabiso liphezulu,intsengo yekugcina,intengo karhulumende engeze yeqiwa,theko ya magomo,tlhotllhwa e e kwa godimo go gaisa,theko ya ho qetela,gumofulu la mutengo,nxavo wo hetelela,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3190,central bank,sentrale bank,ibhange loMbuso,ibhanki yesizwe ekhupha imali,libhange lelikhulu,ibhanga ephakathi,panka ya gare,banka ya bogareng,banka e bohareng,bannga ya vhukati,bangi ya le xikarhi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3191,central economic planning,sentrale ekonomiese beplanning,ukuhlela umnotho nguhulumeni,ucwangciso oluyintloko loqoqosho,kuhlela umnotfo lokwentiwa nguhulumende,ukuhlela umnotho ngurhulumende,togamaanogare ya tša ekonomi,togamaano ya bogareng ya ikonomi,moralo wa moruo o bohareng,pulane ya u langa ikonomi,nkunguhato wa ikhonomi wa le xikarhi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3192,centralised system,gesentraliseerde stelsel,uhlelo lukahulumeni,inkqubo yokumisa phantsi kolawulo,luhlelo lolusendzaweni yinye,ikambiso esendaweni eyodwa,peakanyo ya bogare,mokgwatsamaiso wa bogareng,tshebetso ya bohareng,sisiṱeme ya u langa ikonomi,sisiteme leti lawuriwaka ndhawu yin'we,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3193,centrally planned economy,sentraal beplande ekonomie,umnotho ohlelwa wuhulumeni,ucwangciso oluyintloko loqoqosho,umnotfo lohlelwa endzaweni yinye,umnotho otlanywe endaweni eyodwa,ekonomi ye e beakanywago ke bogare,ikonomi e e rulaganyeditsweng mo magareng,moruo o rerilweng wa bohareng,pulane ya u langa ikonomi,ikhonimi leyi kunguhatiweke ndhawu yin'we,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3194,certificates of deposit,depositosertifikate,izitifileti zokufaka imali,izatifiketi zeDipozithi,titifiketi tekubeka,iintifikeyidi zokudibhozida,ditifikeiti tša dipositi,disethifikeiti tsa didipositi,ditifikeiti tsa depositi,ţhanziela ya diphosithi,switifikheti swo veka mali,CDs,,CD's,,ama-CDs,,ii-CD,,CDs,,ama-CD,,CDs,,,,CDs,,,,,
oertb_data_3195,ceteris paribus,ceteris paribus,i-ceteris paribus,xa zizonke izinto zilingana,ceteris paribus,i-ceteris paribus,dilo tše dingwe tša go lekana,ceteris paribus,ceteris paribus,mulayo wa tshanduko,ceteris paribus,,,,,,,Ceteris paribus,,,,,,,,,,,,,,,
oertb_data_3196,ceteris paribus assumption,ceteris paribus-veronderstelling,umcabango we-Ceteris paribus,isigqibo xa zonke izinto zilingana,umcabango we Ceteris paribus,umbono obizwa we-ceteris paribus,kakanyo ya dilo tše dingwe tša go lekana,kgopolelo ya Cateris paribus,mohopolo wa Ceteris paribus,mulayo wa tshanduko,ceteris paribus,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3197,change in demand,verandering in vraag,ukushintsha ezidingweni,inguqu kwimfuneko,luntjintjo emfunweni,itjhuguluko esifunweni,phetogo ya nyakego,chetogo ya tlhokego,phetolo ya tlhoko,tshanduko ya ṱhoḓea,ku cinca eka ndlela leyi swilo swi lavekaka hayona,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3198,change in quantity demanded,verandering in hoeveelheid gevra,inguquko yenani lezidingo,inguqu kubuninzi bemfuneko,luntjintjo elinanini lelifunwako,itjhuguluko kubungako obufunekako,phetogo ya bokaakang yeo e nyakegago,tlhokego ya bontsi jo bo lopiwang,phetoho ya bongata bo hlokehang,tshanduko kha tshivhalo tsha ṱhoḓea,ku cinca eka ntalo lowu laviweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3199,change in quantity supplied,verandering in hoeveelheid aangebied,inguquko yenani lokuphakelwayo,inguqu kubuninzi bonikelo,luntjintjo elinanini leliphakelwe,itjhuguluko kubungako bokuthunyelwako,phetogo ya bokaakang ye e abiwago,phetogo ya bontsi jo bo neetsweng,phetoho ya bongata bo fepetsweng,tshanduko kha tshivhalo tsha Nḓisedzo,ku cinca eka ntalo lowu phameriweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3200,change in supply,verandering in aanbod,ukushintsha kokuphakelwayo,inguqu kunikelo,luntjintjo ekuniketeleni,itjhuguluko ekuthunyelweni,phetogo ya kabo,phetogo ya dithoto,phetoho ya phepelo,tshanduko kha nḓisedzo,ku cinca ka mphamelo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3201,change in supply,verandering in aanbod,inguquko yokuphakelwayo,inguqu kunikelo,luntjintjo ekuniketeleni,itjhuguluko ekuthunyelweni,phetogo ya kabo,phetogo ya bontsi jo bo tlhokegang,phetoho ya phepelo,tshanduko kha nḓisedzo,ku cinca ka mphamelo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3202,change in the quantity demanded,verandering in die hoeveelheid gevra,inguquko yenani lezidingo,inguqu kubungakanani bemfuneko,luntjintjo elinanini lelifuniwe,itjhuguluko lobungako obufunekako,phetogo ka go bokaakang bjo bo nyakegago,phetogo ya bontsi jo bo neetsweng,phetoho ya bongata bo hlokehang,tshanduko kha tshivhalo tsha ṱhoḓea,ku cinca eka ntalo lowu laviweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3203,change in the quantity supplied,verandering in die hoeveelheid aangebied,inguquko yenani lokuphakelwayo,inguqu kubungakanani bonikelo,luntjintjo elinanini leliniketiwe,itjhuguluko lobungako bokuthunyelwako,phetogo ka go bokaakang bjo bo abiwago,phetogo ya bontsi jo bo neetsweng,phetoho ya bongata bo fepetsweng,tshanduko kha tshivhalo tsha Nḓisedzo,ku cinca eka ntalo lowu phameriweke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3204,cheque account,tjekrekening,isheki-akhawunti,itsheki-akhawunti,i-akhawunti yelisheke,itjhege-akhawundi,akhaonte yeo e ka dirago tšheke,akhaonto ya tšheke,akhaonto ya tjheke,diphosithi dzine bannga ya tea u dzi rekhoda,akhawunti ya leswi tsaleriwaka cheke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3205,cheque clearing,tjekverrekening,ukushintsha isheke,ixesha lokutshintsha itsheki,kuvulela imali lekusheke,ukutjintja itjhege,go dumelela tšheke,go netefatsa tšheke,ho netefatsa tjheke,u kiliara,ku basisa cheke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3206,cheque deposit,dagdeposito,idiphozi enokwenzelwa isheke,itsheki-diphozithi,imali lefakiwe lehlolekako,itjhege-dibhozidi,dipositi tšeo di ka dirago ditšheke,dipositi ka tsenngwang mo akhaontong ya tšheke,tjheke ho ya ka depositi,diphosithi dzine bannga ya tea u dzi rekhoda,mali leyi nghenisiwaka ebangi hi cheke,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3207,cheque deposit multiplier,dagdepositovermenigvuldiger,umphindaphindi semali,iphindaphindomali lwetsheki-diphozithi,kwekuphindzaphindza imali lefakiwe,ukubuyelela imali,seatiši sa ditšhelete tša tšheke,katiso ya dipositi e e ka tsenngwang mo akhaontong ya tšheke,seatisi sa depositi e ka netefatswang,Tshiandisi tsha tshelede,Nyandzisomali,,,,,,,,,,,,,dipositi ya tšheke,,,,,,,,,
oertb_data_3208,circular flow model,kringloopmodel,indlela yokuhamba okujikelezayo,umzekelo wokumpompoza okujikelezayo,indlela yekusebenta kwemali lesiyingi,indlela yokukhamba okuzombelezako,mmotlolo wa kelelo ya nkgokolo,sekai sa kelelo ya sediko,mokgwa wa tshebediso ho ya ka sehla,thendeleko ya tshelede,modlele wa nkhuluko wa xirhendzewutana,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3209,circular flow of income model,inkomstekringloopmodel,indlela yokuhamba okujikelezayo kwemali engenayo,umzekelo wokumpompoza kwengeniso,indlela lesiyingi yemali lengenako,isitjengiso sendlela yokukhamba kwemali,mmotlolo wa kelelo ya nkgokolo ya letseno,sekai sa kelelo ya lotseno ya sediko,mokgwa wa tshebediso ya lekeno ho ya ka sehla,thendeleko ya tshelede,modlele wa nkhuluko wa xirhendzewutana,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3210,claimant unemployment,werkloosheidsteuntrekkers,abathola imihlomulo yokungaqasheki,umamukeli-ncedo lwentswela-ngqesho,umfakisicelo longasebenti,abathola inzuzo yokungaqatjheki,baamogedi ba ditshwanelo tša ba sa šomego,mokopi yo o sa thapiwang,baqosi ba sa sebetseng,muvhili wa mbuelo ya tshayamushumo,nkoxamali wa vakalantirho,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3211,classical economics,klassieke ekonomiese skool,izinhlelo zomnotho wamakhephithali,uqoqosho lodidi,tinhlelo temnotfo wemakhephithali,amahlelo womnotho wamakhephithali,diekonomi tša klasiki,dithuto tsa bogologolo tsa ikonomi,moruo o tlwaelehileng,nḓila ya kutshimbidzele kwa ikonomi,ikhonomiki ya khale,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3212,clearing system,verrekeningstelsel,uhlelo lokubambisana kwamabhange ngezezikweletu,inkqubo yokutshintsha imali,luhlelo lwekuhambisana kwemabhange ngetikweleti,ihlelo lokutjintja imali,peakanyo ya tumelelo,mokgwa wa go duela dikoloto tsotlhe,tshebetso ya netefatso,nḓila ya u badela zwikolodo,sisiteme yo basisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3213,closed economy,geslote ekonomie,umnotho ovalekile,uqoqosho oluvalekileyo,umnotfo lovalekile,,ekonomi ye e tswaletšwego,ikonomi e e tswetsweng,moruo o kwetsweng,ikonomi yo valeaho,ikhonomi yo pfaleka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3214,closed shop,geslote werkplek,isitolo esivalekile,apho bonke abasebenzi ingabombutho,sitolo lesivalekile,isitolo esivalekileko,lebenkele le tswaletšwego,borekelo jo bo tshwetsweng,lebenkele le kwetsweng,u thola miraḓo ya mbumbano ya vhashumi,vhengele ro pfaleka,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3215,coase theorem,coase-stelling,ithiyoremu kaCoase,ingcingane ye-Coase,umcondvo waCoase,itiyoremu ye-Coase,setheo sa ekonomi sa coase theorem,teoreme ya coase,leano la coase theorem,mulayo wa thendelano ya zwa ikonomi,thiyoreme ya coase,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3216,coincidence of wants,ooreenstemming van behoeftes,ukushayisana kwezimfuno,ukudibana kweentswelo,kucondzana kwetimfuno,ukutjhayisana kweemfuneko,sewelo sa dinyakwa,go thulana ga ditopo,ditlhoko tse etsahalang ka nako e le nngwe,nyimele ine muṅwe a vha a tshi ṱoḓa zwine muṅwe a vha nazwo,nkotlaniso wa swilaviwa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3217,COLA,COLA,i-COLA,i-COLA,i-COLA,i-COLA,COLA,COLA,COLA,COLA,COLA,,,,,,,Isifinyezo sokulungisa indleko yokuphila,,,,,,,,,,,,,,,
oertb_data_3218,collective bargaining,kollektiewe bedinging,izingxoxo zokubambisana ngezinkontileka,iingxoxo ezidityanelweyo,kucocisana ngemiholo ngekubambisana,ukubonisana neenyonyana buntumba,ditherišano tša mohlakanelwa,kgaratlhelo ka mogoso,dipuisano tsa bongata,nyambedzano dza vhashumi,ku endla swin'we swikombelo,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3219,collective voice,kollektiewe stem,izwi elilodwa,isigqibo esidityanelweyo,kukhuluma ngelivi linye,ilizwi linye,lentšu la bohle,lentswe la mogoso,maikutlo a bongata,nyambedzano dza vhashumi,rito rin'we,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3220,collusion,samespanning,ukuvumelana kwamafemu,iyelenqe,kuvumelana kwemafemu,umkuvumelana kwamafemu,tumellano ya tšhomišano,tirisanommogo,tshebedisanommoho,thendelano ya mitengo ya dzifeme,ntirhisano,,,,,,,,,,,,,,,,,ya bomenemene,,,,,
oertb_data_3221,collusive oligopoly,samespannende oligopolie,i-oligoli lokuvumelana,iyelenqe lokhuphiswano lwenani elincinane,simo setemnotfo sekuvumelana,ukubambisana ngokugalaja kwe-oligopholi (imaraga elawulwa bakhiqizi abambalwa,tšhomišano ya olikopoli,tirisanommogo ya bogwebanosi,tshebedisanommoho,thendelano ya mitengo ya dzifeme,xintlawana xo xavisa hi ntirhisano,,,,,,,,,,,,,,,,,oligopoly,,,,,
oertb_data_3222,collusive tendering,samespannende tenderproses,ukukhipha amathenda ngokuvumelana,iyelenqe leziniki-maxabiso,kuvumelana ngekufaka ithenda,umukghwa wokubambisana ngokugalaja,go tentara ka tšhomišano,tirisanommogo ya go thendara mmogo,tshebedisanommoho bakeng sa ho thendara,thendelano ya mitengo ya dzifeme tshiphirini,ku thendara hi ntirhisano,,,,,,,iithenda,,,,,,,,,,,,,,,
oertb_data_3223,command economic system,bevelsekonomie,uhlelo lomnotho lukahulumeni,inkqubo yoqoqosho eyalelayo,luhlelo lwetemnotfo loluyalelako,ikambiso yomyalo womnotho,peakanyo ya taelo ya ekonomi,ikonomi e e laolwang,tshebetso ya moruo o tlasa taolo,sisiṱeme ya ndaela ya zwa ikonomi,sisiteme ya ikhonomi yo lerisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3224,command system,bevelstelsel,uhlelo lukahulumeni lomnotho,inkqubo eyalelayo,luhlelo lwekulawula,ikambiso yomyalo,peakanyo ya taelo,mokgwa o o laolwang,tshebetso ya taolo,sisiṱeme ya ndaela ya zwa ikonomi,sisiteme yo lerisa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3225,command-and-control systems,bevel-en-beheerstelsels,izinhlelo ze-CAC,iinkqubo zokuyalela nokulawula,tinhlelo tekuyalela nekulawula,iinkambiso zomyalo kanye nelawulo lomnotho,dipeakanyo tša taelo le taolo,mekgwataolo CAC),tshebetso tsa ho laela-le ho- laola,sisiṱeme ya ndaela na ndaulo ya zwa ikonomi,tisisiteme to lerisa no lawula,CAC,,CAC,,,,i-CAC,,CAC,,,,CAC,,,,CAC,,,,,
oertb_data_3226,commercial,kommersieel,kwezentengiso,ezorhwebo,tentsengiso,kwerhwebo,kgwebo,e e gwebang,ya kgwebo,"vhuvhambadzi, vhubindudzi",xa bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3227,commercial bank,handelsbank,ifemu lebhizinisi lokubhenka,ibhanki yezorhwebo,libhange letentsengiso,ibhanga yerhwebo,panka ya kgwebo,banka ya kgwebo,banka ya kgwebo,bannga ya mbambadza/makwevho/vhubindudzi,bangi ya bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3228,commercial banking system,handelsbankstelsel,uhlelo lwamabhange entengiso,inkqubo yeebhanki ezorhwebo,luhlelo lwelibhange letentsengiso,ikambiso yebhanga yerhwebo,peakanyo ya go panka ga kgwebo,mokgwa wa kgwebo wa banka,tshebetso ya banka ya kgwebo,sisiṱeme ya vhubindudzi/vhuvhambadzi/makwevho,sisiteme ya bangi ya bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3229,commercial bills,handelswissels,amabhili entengiso,iibhili zorhwebo/imiyalelo yokuhlawula yezorhwebo,imitsetfo yetentsengiso,imiyalo etlolwe phasi yerhwebo,ditšhupamelato tša kgwebo,dikoloto tsa kgwebo,melato ya kgwebo,ṱhanziela ya vhubindudzi,tibili ta bindzu,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3230,commercialisation,kommersialisering,ukuthengiselana,utshintshelo kwiinkqubo zenzuzo,kwenta kube kwekutsengiselana,ukusungula irhwebo,phetošo ya kgwebo go ba ya go tsentšha letseno,go kgwebofatsa,bohwebi,kushumele kune kwa ḓisa mbuelo,vubindzuri,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3231,commodity,kommoditeit,impahla efanayo,impahla yezorhwebo,imphahla,ipahla,thoto,phatlho,sehlahiswa,tshivhambadzwa,xixavisiwa,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3232,common market,gemeenskapsmark,imakethe efanayo,imalike eqhelekileyo,imakethe yeluhwebo lwenhlangano yemave,imaraga yerhwebo yehlangano yeenarha,mmaraka wo o tlwaelegilego,"mmaraka o o tlwaelegileng, mmaraka o o tshwanang",mmaraka o tshwanang,makete une wa shumisa maitelemathihi,makete wo fana,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3233,common measure of value,gemeenskaplike waardemaatstaf,isilinganiso esejwayelekile senani,umlinganiso ofanayo wexabiso,,,mokgwa wo o tlwaelegilego wa go ela boleng,tekanyetso ya boleng e e tlwaelegileng,tekanyo ya boleng e tshwanang,kuitele kuthihi kwa u ela ndeme,,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3234,communism,kommunisme,ubukomanisi,ubukomanisi,bukhomanisi,ubukomanisi,bokomonisi,sekomonisi,bosetjhaba/bokomonisi,vhukomunisi,vukhomunisi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3235,communist,kommunis,umkomanisi,ikomanisi,likhomanisi,ikomanisi,lekomonisi,mokomonisi,mokomonisi,mukomunisi,mukhomunisi,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3236,company,maatskappy,inkampani,inkampani,inkampani,ikhamphani,khamphani,khamphani,khamphani,khampani,khamphani,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3237,comparative advantage,komparatiewe voordeel,amandla okukhiqiza kahle kunabanye,inzuzo enokuthelekiswa,buhle bekucatsanisa,amandla wokukhiqiza kuhle kunabanye,mohola wa papetšo,mosola o o bapisegang,monyetla wa papiso,vhukoni ha u bveledza,xiyimompimaniso lexinene,,,,,,,,,,,,,,,,,,,,,,
oertb_data_3238,comparative cost advantage,komparatiewe kostevoordeel,amandla okukhiqiza kahle kunelinye izwe,indleko yenzuzo enokuthelekiswa,buhle betindleko tekucatsanisa,ukumadanisa iindleko ezifaneleko,mohola wa papetšo ya tshenyegelo,mosola wa tlhotllhwa e e bapisegang,monyetla wa papiso ya theko,vhukoni ha u bveledza nga mutengo wa fhasi,xiyimompimaniso xa nxavo lexinene,,,,,,,,,,,,,,,,,,,,,,
